3.93,1.33,18.59,3.87,0.74,44.49,37.81,Wildflower,6107.23,0.82,264.51
6.41,1.31,14.6,4.62,0.87,45.28,43.59,Sunflower,2137.04,1.0,885.99
6.83,1.24,12.62,6.11,0.79,23.06,29.23,Borage,9057.89,0.97,724.03
1.94,1.45,24.9,4.72,0.82,22.66,21.81,Blueberry,3451.44,1.0,946.46
6.83,1.7,16.72,7.21,0.73,43.75,23.4,Thyme,4271.17,0.95,867.61
6.91,1.53,16.22,6.73,0.75,39.09,24.31,Manuka,8164.58,0.97,944.43
5.2,1.75,12.55,3.62,0.74,48.94,37.36,Acacia,7078.99,1.0,543.41
7.38,1.7,23.17,2.96,0.79,22.2,36.95,Buckwheat,9704.62,0.64,434.43
5.66,1.84,15.85,2.83,0.85,22.72,43.14,Manuka,8581.28,0.95,924.88
4.87,1.86,20.35,7.14,0.89,24.37,27.97,Manuka,3049.86,0.97,949.32
8.74,1.67,19.0,5.67,0.86,44.64,36.65,Tupelo,7291.79,0.66,619.63
7.65,1.58,23.01,4.3,0.82,45.12,31.76,Lavender,5844.42,0.82,496.27
9.01,1.57,22.06,6.67,0.73,28.21,25.77,Borage,8340.55,0.66,492.92
4.28,1.55,13.7,6.34,0.89,42.64,36.39,Thyme,6493.84,0.66,606.29
7.72,1.75,19.28,3.49,0.82,25.57,30.05,Chestnut,8690.89,0.82,794.4
3.28,1.82,24.0,7.37,0.8,45.45,34.79,Alfalfa,5460.26,0.66,286.27
3.52,1.73,21.39,4.95,0.83,23.16,44.53,Heather,3579.3,0.8,738.09
2.9,1.8,14.85,5.12,0.77,39.69,43.2,Thyme,6430.99,0.66,601.7
6.74,1.8,14.08,7.1,0.81,28.75,23.98,Lavender,5119.17,0.95,571.82
3.92,1.22,24.76,5.9,0.89,46.79,39.43,Tupelo,5495.5,0.66,619.63
2.65,1.24,19.96,4.41,0.72,31.47,41.42,Tupelo,6664.59,0.82,764.87
7.94,1.81,15.1,3.97,0.87,32.8,36.01,Avocado,5980.56,0.84,822.23
2.62,1.31,12.07,6.62,0.85,40.91,25.72,Heather,9771.03,0.64,587.93
4.96,1.29,14.55,6.05,0.9,22.52,29.18,Wildflower,1685.09,0.94,304.13
1.42,1.75,17.92,5.6,0.81,49.0,38.6,Chestnut,3415.57,0.87,842.77
1.94,1.6,23.29,2.78,0.86,28.61,27.87,Avocado,6792.65,0.66,646.3
1.41,1.24,17.89,4.62,0.87,41.7,41.6,Clover,4284.8,1.0,211.13
1.99,1.7,21.26,6.65,0.83,37.62,41.12,Acacia,4336.74,0.66,356.87
7.59,1.58,13.18,5.03,0.86,38.04,42.89,Acacia,7660.71,0.66,356.87
4.04,1.59,16.03,6.05,0.76,42.84,21.06,Heather,3115.8,0.64,589.79
4.13,1.73,20.78,4.19,0.89,30.88,42.88,Alfalfa,5341.17,0.82,353.38
1.36,1.4,20.77,4.44,0.85,43.04,29.13,Borage,4388.96,1.0,744.91
9.07,1.8,22.11,3.41,0.78,47.27,26.63,Rosemary,6305.32,0.82,620.47
5.45,1.53,23.52,5.94,0.81,48.14,22.35,Clover,2306.39,0.92,194.22
9.0,1.4,18.02,3.33,0.71,25.35,28.93,Heather,5021.78,1.0,926.3
6.05,1.36,17.79,5.63,0.73,44.85,20.36,Clover,6859.54,1.0,211.13
2.02,1.33,21.46,6.99,0.87,30.69,36.86,Wildflower,4431.67,0.68,219.42
1.27,1.44,19.82,4.33,0.73,26.66,35.7,Heather,4569.24,1.0,926.3
4.74,1.59,12.93,5.43,0.71,23.25,42.15,Lavender,2519.07,0.64,384.48
6.6,1.46,23.75,6.22,0.85,35.96,31.93,Alfalfa,7624.55,0.99,429.15
7.42,1.23,14.3,4.27,0.83,49.54,26.06,Avocado,6437.39,0.82,802.69
5.37,1.5,24.27,6.04,0.8,39.52,31.65,Clover,8527.47,0.99,209.44
2.58,1.85,23.49,4.42,0.82,28.45,27.37,Chestnut,4485.65,0.82,794.4
2.81,1.37,21.72,4.98,0.78,31.96,40.23,Thyme,6509.04,1.0,916.22
7.59,1.34,16.2,3.14,0.71,28.51,34.24,Wildflower,2928.15,0.82,264.51
5.41,1.42,17.66,4.02,0.78,22.75,23.88,Lavender,8315.65,1.0,603.85
5.42,1.65,12.41,3.25,0.72,35.43,36.52,Wildflower,8020.98,1.0,321.85
6.38,1.83,20.38,2.96,0.88,27.36,40.63,Blueberry,4232.88,0.95,896.25
4.4,1.3,16.26,3.08,0.81,43.8,22.9,Acacia,2478.89,0.77,418.31
7.92,1.44,13.49,5.39,0.89,46.81,22.18,Orange Blossom,7801.57,0.88,220.43
3.91,1.43,22.22,7.36,0.84,35.12,21.09,Eucalyptus,5832.41,0.9,622.92
9.47,1.46,23.36,5.01,0.89,25.36,24.46,Clover,3165.96,0.64,134.43
2.98,1.75,13.73,4.85,0.73,25.16,20.24,Heather,1751.39,0.77,713.06
7.04,1.81,19.77,4.6,0.88,24.04,38.7,Eucalyptus,5530.74,1.0,694.53
2.41,1.56,19.96,5.56,0.7,26.93,32.78,Eucalyptus,6687.33,0.66,459.59
3.83,1.8,22.66,3.87,0.81,30.25,31.77,Sage,3682.12,0.84,779.81
7.82,1.33,24.33,4.71,0.8,35.73,31.26,Blueberry,7910.5,0.84,796.78
3.15,1.71,19.25,4.2,0.76,34.98,43.42,Lavender,6786.76,0.82,493.25
2.5,1.81,16.8,6.59,0.75,47.85,32.27,Avocado,8064.94,0.66,646.3
1.3,1.24,24.51,4.01,0.8,21.72,43.37,Acacia,7187.87,0.8,433.0
3.16,1.78,18.7,4.88,0.87,24.75,41.22,Sunflower,3894.93,0.8,705.97
7.75,1.69,15.56,4.59,0.88,21.07,31.8,Eucalyptus,5013.54,0.82,570.79
4.84,1.68,19.9,3.45,0.78,38.31,41.82,Acacia,8385.74,1.0,543.41
9.94,1.56,16.4,4.07,0.86,23.75,28.44,Sage,5255.5,0.82,761.27
7.99,1.85,23.44,6.46,0.9,25.43,23.59,Buckwheat,8344.05,0.64,435.8
7.84,1.44,14.22,5.49,0.71,40.9,37.65,Wildflower,2323.38,0.88,281.58
2.7,1.61,16.79,6.78,0.72,25.6,32.73,Clover,7620.78,0.66,139.71
1.6,1.36,17.6,4.42,0.74,46.74,27.42,Rosemary,9080.67,1.0,754.98
5.68,1.75,12.42,2.99,0.7,41.14,44.73,Acacia,2388.72,0.92,499.89
6.04,1.67,20.36,5.67,0.88,33.44,34.17,Sage,4409.68,0.99,918.88
4.59,1.48,18.98,3.28,0.86,22.0,22.47,Wildflower,4577.58,0.8,256.46
7.38,1.28,20.96,6.34,0.86,33.85,41.22,Eucalyptus,3916.88,0.66,456.11
8.26,1.26,21.42,5.89,0.72,21.99,21.94,Sage,9943.49,0.61,564.76
6.55,1.67,23.94,4.53,0.73,47.37,25.96,Orange Blossom,4434.07,1.0,251.38
8.4,1.82,23.53,6.72,0.89,22.15,30.14,Clover,2943.11,0.66,139.71
3.31,1.35,15.58,6.09,0.87,22.82,40.63,Rosemary,2302.83,0.61,460.31
5.65,1.38,16.74,4.15,0.85,25.78,37.64,Wildflower,8004.5,1.0,321.85
1.44,1.41,14.18,2.89,0.87,45.28,22.55,Acacia,8643.64,0.88,476.51
8.96,1.56,14.4,4.24,0.8,49.23,43.13,Clover,8860.57,0.8,168.23
7.24,1.45,23.43,5.08,0.78,42.38,44.15,Alfalfa,4675.99,0.64,275.45
1.11,1.68,20.51,5.6,0.73,31.14,30.93,Buckwheat,9564.1,0.66,448.12
1.2,1.74,13.68,7.33,0.88,30.25,41.02,Eucalyptus,6434.48,0.66,456.11
2.44,1.69,24.24,5.27,0.79,36.8,36.22,Chestnut,9581.21,0.66,632.86
1.64,1.83,16.91,2.68,0.82,39.49,31.66,Rosemary,2944.01,0.89,673.37
1.73,1.47,12.51,2.67,0.9,29.45,25.84,Alfalfa,4847.12,0.66,286.27
4.55,1.83,20.7,4.9,0.74,33.2,40.21,Chestnut,9116.31,0.82,789.56
5.4,1.53,19.4,3.17,0.73,41.79,39.75,Orange Blossom,7996.92,1.0,251.38
7.29,1.45,13.95,3.61,0.88,27.18,41.56,Alfalfa,9859.56,0.77,333.03
1.24,1.74,13.92,6.07,0.79,38.71,28.77,Tupelo,2967.27,0.68,638.37
5.94,1.73,23.75,6.14,0.81,40.21,43.36,Buckwheat,2633.51,0.95,648.14
9.8,1.43,13.2,6.86,0.73,40.88,31.26,Manuka,3776.59,0.9,880.89
3.67,1.82,17.12,7.29,0.81,20.14,24.57,Heather,8075.65,0.85,784.45
7.55,1.23,17.97,4.22,0.73,35.98,23.54,Alfalfa,8508.35,1.0,432.62
1.04,1.5,20.07,5.22,0.82,28.17,23.72,Buckwheat,7348.0,0.64,435.8
4.82,1.64,20.21,7.42,0.77,22.81,29.63,Blueberry,3892.47,0.97,919.93
4.69,1.25,12.52,4.66,0.8,26.79,26.64,Buckwheat,3913.15,0.82,562.51
3.51,1.54,20.98,4.22,0.74,25.04,42.36,Borage,9676.05,0.77,573.43
7.05,1.37,14.39,5.22,0.8,38.3,23.44,Buckwheat,6962.84,1.0,684.45
8.72,1.54,15.96,4.16,0.78,37.82,26.76,Blueberry,9168.43,0.84,796.78
4.6,1.63,13.99,3.83,0.72,41.2,27.47,Rosemary,4913.84,0.82,620.47
5.26,1.5,15.23,3.79,0.9,20.07,42.09,Rosemary,4711.22,1.0,754.98
3.73,1.71,14.28,5.88,0.88,39.61,21.35,Rosemary,6203.88,0.66,495.81
9.0,1.33,13.8,6.42,0.72,43.26,29.85,Thyme,4667.74,0.66,606.29
6.64,1.26,19.12,6.82,0.71,23.36,22.5,Tupelo,3322.13,0.95,886.7
4.29,1.41,22.86,5.27,0.72,33.42,39.47,Blueberry,8454.6,0.92,872.56
8.95,1.29,19.97,7.21,0.74,31.47,29.43,Chestnut,9629.87,0.66,632.86
2.61,1.68,23.02,6.23,0.75,42.62,39.75,Chestnut,3843.82,0.66,639.64
5.24,1.78,15.33,7.39,0.88,23.25,39.99,Eucalyptus,4795.36,0.97,675.06
7.04,1.71,16.45,3.93,0.87,27.8,29.16,Chestnut,8732.18,1.0,966.61
7.11,1.65,21.97,4.9,0.72,30.31,41.55,Acacia,6437.17,1.0,543.41
2.16,1.29,13.74,5.11,0.89,29.42,27.4,Eucalyptus,9691.61,0.64,440.82
6.21,1.3,18.68,3.73,0.78,20.68,29.84,Chestnut,7675.73,1.0,966.61
4.33,1.22,23.57,3.15,0.77,49.36,22.36,Lavender,3349.22,0.8,481.16
2.46,1.44,13.4,6.25,0.72,49.75,34.51,Thyme,3687.25,0.9,826.35
3.82,1.23,16.53,4.58,0.77,39.85,25.15,Clover,6643.62,0.84,177.74
6.92,1.59,22.09,5.79,0.77,47.67,35.8,Alfalfa,6371.41,0.97,420.49
9.89,1.85,12.38,4.7,0.83,29.06,34.95,Acacia,1708.71,0.8,431.91
5.6,1.24,12.5,6.37,0.76,43.25,23.55,Sage,8145.68,0.95,877.16
1.29,1.43,18.57,5.21,0.79,48.83,20.42,Thyme,5279.25,0.88,803.42
3.82,1.4,21.21,4.98,0.83,21.36,42.26,Clover,7612.25,1.0,211.13
3.06,1.24,19.39,7.02,0.77,42.98,37.18,Eucalyptus,9889.58,0.64,440.82
2.38,1.64,22.81,7.34,0.77,44.17,31.45,Thyme,4140.62,0.66,606.29
8.23,1.79,24.9,5.96,0.73,38.47,35.06,Heather,9319.75,0.68,631.49
9.86,1.39,17.32,4.27,0.86,23.85,26.57,Wildflower,7775.93,1.0,321.85
7.08,1.43,14.5,3.81,0.86,27.17,25.44,Borage,4825.96,1.0,744.91
2.41,1.62,12.55,4.98,0.79,20.58,38.71,Buckwheat,1654.31,0.8,544.01
6.87,1.48,16.37,4.35,0.86,40.06,44.24,Lavender,5678.0,1.0,603.85
3.42,1.33,21.56,6.03,0.9,21.04,34.27,Chestnut,7240.33,0.66,639.64
9.66,1.29,19.65,3.22,0.76,42.39,29.19,Sunflower,4671.76,0.82,728.14
6.97,1.86,20.04,2.77,0.73,34.44,38.65,Manuka,7973.6,0.99,968.87
2.66,1.36,14.67,6.57,0.82,32.14,20.11,Borage,5043.33,0.9,668.11
4.9,1.44,24.48,3.85,0.71,20.76,25.32,Buckwheat,2833.93,1.0,684.45
9.02,1.73,24.75,6.92,0.72,48.92,23.57,Alfalfa,6368.01,0.64,275.45
5.92,1.7,23.23,3.16,0.72,49.03,25.42,Chestnut,2635.74,1.0,966.61
2.55,1.69,20.08,4.17,0.85,39.16,38.8,Blueberry,4701.84,0.84,796.78
6.17,1.36,19.05,6.02,0.79,20.62,36.12,Heather,5606.11,0.97,900.34
6.47,1.74,17.75,6.16,0.71,29.6,33.39,Sunflower,8522.37,1.0,885.99
3.26,1.4,23.54,6.84,0.71,32.17,43.6,Avocado,7236.2,0.9,876.0
3.84,1.28,14.47,6.38,0.88,48.9,33.63,Heather,8227.79,0.66,612.96
4.37,1.28,14.45,3.0,0.75,32.67,22.41,Sunflower,2462.38,0.63,557.91
9.24,1.44,24.57,4.31,0.75,22.06,26.72,Lavender,8487.59,1.0,603.85
6.84,1.38,21.56,6.97,0.8,46.13,33.8,Manuka,3434.52,1.0,976.69
7.31,1.33,17.93,2.71,0.81,44.21,26.71,Rosemary,4847.98,0.87,658.25
4.51,1.71,13.53,6.56,0.78,39.11,38.66,Sage,8162.28,0.68,631.49
2.14,1.43,23.88,3.73,0.82,28.7,40.79,Heather,5282.04,1.0,926.3
2.33,1.81,17.26,6.74,0.88,42.19,30.65,Acacia,2243.98,0.84,459.1
6.32,1.63,22.61,2.67,0.78,36.05,31.16,Wildflower,9097.5,0.99,319.27
4.12,1.33,20.37,4.07,0.77,33.44,40.4,Lavender,5467.08,0.82,493.25
2.69,1.61,17.46,5.82,0.78,25.99,43.71,Buckwheat,2781.57,0.85,579.63
2.78,1.79,16.75,6.83,0.78,26.97,25.57,Borage,4854.68,0.66,492.92
9.16,1.33,13.87,5.01,0.7,45.37,43.71,Lavender,6011.63,0.64,384.48
7.65,1.42,16.94,6.97,0.73,27.72,35.12,Avocado,9752.16,1.0,976.69
2.18,1.82,15.99,5.34,0.7,34.15,38.88,Sage,4956.38,0.68,631.49
1.87,1.44,20.38,3.56,0.83,33.07,24.67,Clover,7219.63,1.0,211.13
6.99,1.84,16.95,6.21,0.75,36.8,25.3,Wildflower,2506.76,1.0,321.85
3.94,1.56,18.64,3.96,0.75,31.48,42.81,Heather,1628.94,0.79,731.6
7.09,1.49,21.87,3.97,0.7,34.39,34.21,Heather,6569.52,1.0,926.3
6.97,1.53,16.36,5.57,0.86,20.71,31.47,Chestnut,5034.04,0.97,939.52
8.16,1.56,14.3,5.56,0.79,29.76,21.48,Heather,8453.03,0.64,589.79
7.16,1.64,21.49,5.49,0.88,23.39,35.58,Wildflower,8623.46,0.97,312.83
1.92,1.24,20.12,3.72,0.73,37.37,22.42,Chestnut,3020.8,0.82,789.56
9.04,1.52,17.78,3.18,0.71,36.11,35.73,Heather,6607.52,1.0,926.3
5.56,1.72,13.48,3.56,0.86,22.74,38.82,Sunflower,8278.11,1.0,885.99
2.42,1.4,23.38,6.36,0.88,22.64,44.59,Buckwheat,8402.18,0.88,600.18
4.23,1.25,14.21,5.36,0.78,43.77,25.22,Sunflower,9678.82,0.64,562.35
4.93,1.75,21.66,6.14,0.76,29.42,26.24,Orange Blossom,6509.27,0.97,244.34
8.46,1.8,17.35,2.62,0.79,33.19,34.1,Lavender,4391.84,0.89,538.57
6.09,1.86,20.09,6.7,0.9,31.37,36.69,Avocado,2999.73,0.99,968.87
4.07,1.42,12.42,6.95,0.78,22.27,44.3,Wildflower,4128.61,0.88,282.23
9.43,1.78,24.81,5.01,0.76,34.45,33.66,Chestnut,7114.58,0.68,658.98
7.03,1.37,22.51,6.54,0.85,32.14,27.14,Alfalfa,9625.89,1.0,432.62
6.13,1.77,20.87,2.9,0.76,35.83,36.89,Acacia,2448.89,0.96,524.37
6.26,1.83,19.04,2.95,0.79,43.55,31.21,Heather,2038.92,0.94,875.3
4.78,1.51,14.98,3.8,0.85,39.61,43.76,Rosemary,5966.13,0.82,616.7
9.86,1.29,22.92,2.96,0.78,46.86,43.07,Alfalfa,1645.82,0.61,263.76
4.95,1.49,22.08,6.21,0.87,46.17,42.14,Blueberry,6492.81,0.95,896.25
3.02,1.24,15.64,6.72,0.84,41.34,31.32,Rosemary,3573.38,0.66,499.59
9.13,1.65,20.15,6.3,0.73,30.75,44.17,Lavender,8518.11,0.66,396.56
5.8,1.81,22.13,4.28,0.72,45.54,24.87,Sunflower,3873.7,1.0,885.99
3.8,1.29,22.61,4.31,0.77,41.81,25.38,Acacia,4694.5,0.82,446.59
8.1,1.67,14.8,7.22,0.83,49.25,20.61,Lavender,7379.24,0.64,384.48
4.02,1.43,16.45,4.17,0.89,32.74,38.14,Tupelo,9311.11,1.0,936.38
8.47,1.42,16.4,4.65,0.89,40.86,20.17,Manuka,6652.69,1.0,976.69
7.15,1.54,24.18,4.29,0.73,32.86,40.46,Eucalyptus,9301.04,1.0,694.53
2.75,1.25,13.6,3.38,0.9,28.65,42.36,Rosemary,1652.0,0.77,581.18
2.57,1.86,15.85,4.51,0.85,40.19,34.62,Acacia,7524.87,0.82,446.59
5.14,1.49,22.09,4.72,0.76,23.36,40.0,Manuka,2546.16,1.0,976.69
9.78,1.63,17.84,4.17,0.79,40.81,43.38,Sunflower,9644.21,0.98,868.25
8.82,1.27,23.71,3.96,0.89,21.29,41.05,Lavender,3704.75,0.8,481.16
4.44,1.24,20.55,6.1,0.78,46.73,21.74,Wildflower,5586.68,0.64,204.93
2.55,1.27,12.4,6.1,0.87,30.67,25.93,Blueberry,7601.6,0.68,645.24
3.98,1.35,16.36,4.29,0.87,34.68,35.91,Rosemary,7646.22,0.84,635.59
7.31,1.35,17.79,3.37,0.85,31.91,32.68,Lavender,9625.09,1.0,603.85
4.48,1.82,24.35,5.6,0.72,49.23,42.82,Borage,2905.96,0.64,474.29
4.89,1.53,20.0,3.78,0.76,29.17,34.77,Buckwheat,5254.58,1.0,684.45
7.75,1.35,23.6,3.47,0.71,30.29,41.79,Lavender,5327.09,0.82,493.25
3.89,1.43,16.78,5.41,0.71,22.64,44.12,Avocado,9754.57,0.85,830.05
1.51,1.71,24.05,6.84,0.71,34.62,21.08,Buckwheat,5507.98,0.66,449.49
8.78,1.26,23.22,4.83,0.75,49.27,21.75,Heather,8669.26,0.8,738.09
4.7,1.44,20.2,6.21,0.88,44.42,25.73,Wildflower,9841.69,0.88,281.58
1.85,1.52,12.71,5.4,0.81,34.88,20.29,Rosemary,3897.36,0.66,495.81
8.51,1.77,20.03,7.33,0.9,34.17,36.99,Sunflower,7074.58,0.68,604.01
9.66,1.23,19.0,6.08,0.78,23.4,27.01,Chestnut,5527.8,0.66,639.64
4.32,1.6,20.76,6.67,0.82,44.21,38.09,Thyme,6112.32,0.66,606.29
3.43,1.71,20.15,5.58,0.83,41.7,24.56,Tupelo,4195.55,0.64,596.2
8.29,1.35,17.99,6.82,0.72,42.66,33.6,Chestnut,7915.99,0.87,842.77
6.4,1.43,19.62,3.38,0.81,39.55,22.09,Chestnut,4025.6,1.0,966.61
8.9,1.34,23.3,3.05,0.77,33.42,40.56,Sunflower,4843.07,0.82,723.7
4.84,1.66,16.54,5.66,0.8,25.78,31.31,Buckwheat,7138.41,0.97,665.27
2.57,1.38,18.18,3.5,0.78,39.63,38.01,Borage,7372.87,1.0,744.91
2.66,1.26,15.95,4.99,0.78,37.06,30.54,Wildflower,4795.37,0.84,270.95
1.13,1.64,23.5,4.99,0.79,28.27,21.41,Sunflower,8760.88,0.8,705.97
9.98,1.37,15.29,6.13,0.7,21.65,41.49,Thyme,3352.02,0.88,803.42
2.58,1.62,20.98,5.02,0.81,26.2,44.0,Alfalfa,4449.74,0.64,275.45
5.11,1.51,19.35,2.57,0.81,48.72,30.04,Acacia,5043.4,0.97,528.18
6.24,1.65,16.79,6.6,0.77,38.02,34.76,Manuka,4257.8,0.99,968.87
4.81,1.26,12.25,4.6,0.87,20.96,44.68,Sage,5705.17,1.0,926.3
9.37,1.23,15.27,4.1,0.83,27.57,29.85,Sage,9660.27,0.8,736.24
7.87,1.6,17.6,5.91,0.88,22.69,29.52,Orange Blossom,2058.36,0.84,212.38
5.78,1.4,17.86,5.36,0.76,29.01,27.44,Thyme,4051.79,1.0,916.22
6.08,1.62,17.68,4.64,0.8,46.9,30.03,Alfalfa,4372.61,1.0,432.62
3.59,1.22,24.85,5.83,0.78,33.08,21.37,Clover,5514.0,0.66,138.65
1.34,1.3,24.89,5.66,0.71,45.13,32.71,Sunflower,3516.46,0.66,586.28
3.0,1.32,18.67,4.93,0.83,25.07,23.51,Lavender,3265.87,0.8,481.16
9.7,1.24,18.34,5.33,0.89,44.74,40.85,Clover,1652.35,0.61,128.72
7.72,1.85,12.33,2.77,0.74,32.74,40.06,Acacia,4684.8,0.66,356.87
8.71,1.85,15.96,6.75,0.79,21.96,42.37,Thyme,3826.03,0.64,583.37
2.33,1.67,18.53,5.71,0.87,26.55,33.78,Thyme,5867.91,0.66,606.29
6.86,1.27,24.21,6.93,0.72,32.79,35.17,Buckwheat,5267.22,0.99,678.97
9.0,1.62,23.47,4.59,0.73,46.29,42.99,Thyme,5559.13,0.8,730.06
4.91,1.59,24.34,5.82,0.78,49.09,38.36,Manuka,8797.63,0.97,949.32
7.18,1.59,13.14,6.35,0.88,44.65,27.47,Orange Blossom,7021.06,0.97,244.34
8.25,1.65,24.8,4.95,0.84,28.69,23.57,Rosemary,8490.52,0.8,601.58
7.38,1.42,18.19,5.09,0.7,27.42,42.07,Lavender,2495.39,0.85,513.19
3.16,1.43,22.45,7.47,0.7,26.35,28.77,Rosemary,7370.29,0.9,680.92
6.49,1.83,13.83,5.85,0.82,44.55,30.83,Clover,8963.41,0.97,205.21
2.34,1.5,13.91,4.76,0.81,41.13,20.18,Orange Blossom,4577.82,0.8,200.31
3.46,1.77,18.19,3.16,0.83,33.28,24.3,Lavender,6253.53,0.82,493.25
2.36,1.64,21.83,7.46,0.88,40.63,22.2,Tupelo,9679.67,0.61,570.91
8.24,1.49,18.87,4.82,0.77,29.57,20.87,Buckwheat,4469.64,0.8,545.38
3.77,1.61,23.79,7.04,0.87,37.97,33.08,Wildflower,2693.03,0.68,219.42
1.24,1.85,19.41,4.98,0.84,43.14,35.52,Lavender,9121.85,0.82,496.27
8.37,1.82,18.68,4.94,0.88,49.09,33.17,Manuka,8132.38,0.82,802.69
1.09,1.57,22.19,4.68,0.77,48.39,27.17,Tupelo,9394.35,0.82,769.55
1.07,1.44,22.8,2.74,0.74,45.99,23.29,Avocado,3759.44,0.88,856.45
5.45,1.75,20.8,7.43,0.81,40.17,34.5,Chestnut,3824.34,0.97,939.52
2.19,1.55,13.2,6.44,0.78,30.84,32.69,Avocado,7034.35,0.68,665.85
9.62,1.64,12.94,3.92,0.72,37.63,44.46,Wildflower,5724.29,0.82,262.9
7.28,1.4,23.64,5.43,0.78,47.31,32.8,Eucalyptus,2023.76,0.88,607.63
8.76,1.72,20.26,4.68,0.72,29.34,32.81,Clover,7863.57,0.82,173.51
7.28,1.41,12.52,3.43,0.8,41.74,44.11,Alfalfa,1601.88,1.0,432.62
7.4,1.48,19.97,3.74,0.73,44.3,26.81,Orange Blossom,4595.15,0.82,206.6
1.97,1.34,16.24,4.68,0.71,47.41,29.77,Tupelo,2962.04,0.82,769.55
6.2,1.34,17.02,4.88,0.74,25.46,40.25,Avocado,9840.81,1.0,976.69
7.93,1.38,13.83,4.68,0.73,28.4,29.97,Clover,4115.48,1.0,211.13
2.39,1.25,17.54,4.41,0.78,34.73,30.7,Wildflower,7310.53,1.0,321.85
8.23,1.26,18.56,6.76,0.73,38.35,20.44,Wildflower,7197.89,0.66,211.37
4.87,1.51,20.69,5.82,0.73,31.49,20.79,Eucalyptus,4268.77,0.97,671.58
2.55,1.67,20.17,5.31,0.77,28.78,41.59,Borage,4138.42,0.64,474.29
3.03,1.43,23.99,3.57,0.77,27.73,44.2,Sunflower,7698.37,1.0,885.99
7.1,1.72,17.41,7.26,0.82,29.04,32.34,Avocado,2862.03,1.0,976.69
6.01,1.21,20.81,6.67,0.79,28.93,20.84,Heather,7294.76,0.95,877.16
8.39,1.71,21.92,7.44,0.77,36.52,36.94,Thyme,2884.77,0.68,624.62
8.33,1.45,21.24,7.2,0.76,42.65,26.35,Rosemary,9808.54,0.88,660.52
2.83,1.74,12.15,6.44,0.81,36.05,28.11,Eucalyptus,2988.0,0.68,473.48
1.65,1.53,23.07,3.18,0.74,32.09,34.25,Wildflower,6828.3,0.84,270.95
5.79,1.26,21.81,3.09,0.85,46.75,29.27,Borage,7789.42,1.0,744.91
2.02,1.67,13.72,5.02,0.74,34.46,42.67,Thyme,7327.17,0.66,601.7
3.28,1.82,24.82,3.18,0.73,48.88,41.06,Thyme,4108.33,0.8,730.06
6.81,1.66,12.69,3.15,0.82,28.4,38.77,Rosemary,1938.17,1.0,754.98
4.98,1.8,23.96,6.66,0.9,46.36,34.84,Clover,7400.08,0.97,205.21
2.88,1.41,18.31,7.45,0.77,36.78,29.79,Clover,6736.88,0.92,194.64
1.28,1.44,16.86,6.77,0.8,35.46,29.81,Rosemary,9197.37,1.0,754.98
7.17,1.8,19.89,2.96,0.77,25.29,33.54,Chestnut,6587.69,0.97,939.52
4.66,1.75,14.0,3.04,0.85,21.91,30.47,Rosemary,4045.73,0.82,620.47
4.07,1.68,18.04,7.26,0.88,37.46,38.67,Wildflower,4557.19,0.89,287.06
7.43,1.33,12.29,3.71,0.75,45.98,32.97,Alfalfa,3092.07,0.82,355.54
7.92,1.78,19.83,5.77,0.81,25.66,40.32,Sage,6117.9,0.64,589.79
5.49,1.32,17.98,4.16,0.7,22.48,25.73,Borage,2795.6,1.0,744.91
7.8,1.8,16.71,5.34,0.81,47.42,39.72,Sage,1939.96,0.64,587.93
6.13,1.68,19.14,7.35,0.8,42.06,36.97,Acacia,5737.69,0.97,528.18
9.4,1.73,13.94,5.56,0.9,44.86,23.69,Acacia,9185.92,0.64,345.99
7.76,1.85,20.87,4.57,0.83,39.97,41.06,Wildflower,8783.31,0.82,262.9
2.43,1.74,23.02,6.51,0.78,30.69,34.08,Heather,6925.53,0.68,631.49
4.2,1.72,17.47,3.98,0.78,29.69,43.19,Buckwheat,1717.43,0.98,670.75
1.65,1.52,16.73,6.14,0.8,36.19,30.1,Blueberry,5312.17,0.68,645.24
7.74,1.83,12.63,5.27,0.73,32.64,36.56,Acacia,7594.0,0.68,370.46
2.11,1.61,18.56,5.49,0.71,28.01,32.82,Rosemary,2859.8,0.66,499.59
7.76,1.67,18.29,4.23,0.7,36.34,42.52,Tupelo,8297.68,0.82,764.87
3.86,1.79,13.32,5.31,0.77,31.52,24.18,Eucalyptus,9515.05,0.63,437.35
9.87,1.57,15.52,6.91,0.88,35.43,27.58,Wildflower,4124.95,0.68,219.42
3.49,1.46,17.57,2.52,0.84,32.04,20.25,Sage,2368.73,0.84,777.96
3.0,1.36,21.05,5.49,0.75,43.05,35.28,Blueberry,5753.97,0.66,626.3
8.02,1.29,22.25,5.09,0.78,31.39,20.16,Avocado,6001.14,0.66,641.42
7.12,1.81,24.4,5.21,0.7,24.07,40.06,Alfalfa,8064.18,0.95,409.66
2.45,1.66,19.43,2.55,0.86,42.37,35.14,Buckwheat,7302.39,0.66,452.92
6.25,1.76,12.51,6.19,0.84,20.16,27.66,Orange Blossom,2104.21,0.94,237.54
8.99,1.52,13.13,6.69,0.84,48.44,41.68,Thyme,3093.03,0.64,583.37
7.44,1.72,17.46,4.04,0.8,28.89,34.1,Heather,2837.22,1.0,926.3
6.26,1.5,13.9,7.11,0.81,21.18,35.89,Alfalfa,6057.75,0.97,420.49
